Time Interval,Left Hand X,Left Hand Y,Left Hand Z,Right Hand X,Right Hand Y,Right Hand Z,Left Wrist X,Left Wrist Y,Left Wrist Z,Right Wrist X,Right Wrist Y,Right Wrist Z,Left Elbow X,Left Elbow Y,Left Elbow Z,Right Elbow X,Right Elbow Y,Right Elbow Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder X,Right Shoulder Y,Right Shoulder Z,Center Shoulder X,Center Shoulder Y,Center Shoulder Z,Head X,Head Y,Head Z
332810126,-0.29,-0.09,1.13,0.18,-0.02,1.34,-0.29,-0.09,1.14,0.24,-0.07,1.36,-0.22,-0.16,1.41,0.43,-0.15,1.48,-0.08,0.00,1.57,0.29,0.01,1.61,0.10,0.11,1.61,0.12,0.32,1.56,
332810158,-0.29,-0.09,1.13,0.18,-0.02,1.35,-0.29,-0.09,1.14,0.24,-0.06,1.37,-0.22,-0.16,1.41,0.44,-0.15,1.48,-0.08,0.00,1.57,0.29,0.01,1.61,0.10,0.11,1.61,0.12,0.32,1.56,
332810194,-0.29,-0.09,1.13,0.19,-0.02,1.36,-0.29,-0.09,1.14,0.25,-0.07,1.38,-0.22,-0.16,1.41,0.45,-0.16,1.50,-0.08,0.00,1.57,0.28,0.01,1.60,0.10,0.11,1.61,0.12,0.31,1.56,
332810226,-0.29,-0.09,1.13,0.19,-0.02,1.36,-0.29,-0.09,1.14,0.25,-0.06,1.38,-0.21,-0.16,1.41,0.41,-0.15,1.50,-0.08,0.00,1.57,0.28,0.01,1.60,0.10,0.11,1.62,0.12,0.31,1.57,
332810258,-0.29,-0.09,1.13,0.19,-0.02,1.36,-0.29,-0.09,1.14,0.25,-0.06,1.37,-0.21,-0.16,1.41,0.45,-0.16,1.50,-0.08,0.00,1.57,0.29,0.01,1.61,0.10,0.11,1.62,0.12,0.31,1.57,
332810294,-0.29,-0.09,1.13,0.19,-0.02,1.35,-0.29,-0.09,1.14,0.23,-0.06,1.36,-0.21,-0.16,1.41,0.45,-0.16,1.50,-0.08,0.00,1.57,0.29,0.01,1.61,0.10,0.11,1.62,0.12,0.31,1.57,
332810326,-0.29,-0.09,1.13,0.21,-0.04,1.34,-0.29,-0.09,1.14,0.23,-0.06,1.34,-0.21,-0.16,1.41,0.45,-0.15,1.47,-0.08,0.00,1.57,0.29,0.01,1.61,0.10,0.11,1.62,0.12,0.31,1.57,
332810358,-0.29,-0.09,1.13,0.25,-0.06,1.30,-0.29,-0.10,1.14,0.28,-0.09,1.31,-0.22,-0.16,1.41,0.41,-0.15,1.51,-0.08,0.00,1.57,0.29,0.02,1.62,0.10,0.11,1.62,0.12,0.31,1.57,
332810394,-0.29,-0.09,1.13,0.29,-0.09,1.27,-0.29,-0.10,1.15,0.30,-0.09,1.29,-0.22,-0.16,1.41,0.41,-0.15,1.51,-0.08,0.00,1.57,0.29,0.01,1.62,0.10,0.11,1.62,0.12,0.31,1.57,
332810426,-0.29,-0.09,1.13,0.36,-0.12,1.27,-0.29,-0.10,1.15,0.37,-0.12,1.29,-0.22,-0.16,1.41,0.39,-0.17,1.54,-0.08,0.00,1.57,0.29,0.01,1.62,0.10,0.11,1.62,0.11,0.31,1.57,
332810458,-0.30,-0.10,1.13,0.41,-0.11,1.21,-0.29,-0.10,1.15,0.40,-0.13,1.25,-0.22,-0.16,1.41,0.39,-0.16,1.52,-0.09,0.00,1.57,0.29,0.01,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810494,-0.30,-0.10,1.13,0.47,-0.10,1.19,-0.30,-0.10,1.16,0.43,-0.13,1.26,-0.22,-0.16,1.41,0.39,-0.16,1.51,-0.09,0.00,1.57,0.29,0.01,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810526,-0.30,-0.10,1.14,0.48,-0.09,1.20,-0.30,-0.10,1.16,0.45,-0.12,1.27,-0.22,-0.16,1.41,0.39,-0.16,1.51,-0.09,0.00,1.57,0.29,0.00,1.61,0.09,0.11,1.62,0.11,0.31,1.57,
332810558,-0.31,-0.09,1.14,0.49,-0.07,1.22,-0.30,-0.10,1.17,0.45,-0.11,1.28,-0.22,-0.16,1.42,0.39,-0.16,1.51,-0.09,0.00,1.58,0.29,0.00,1.61,0.09,0.11,1.62,0.11,0.31,1.57,
332810594,-0.31,-0.09,1.15,0.48,-0.06,1.24,-0.30,-0.10,1.18,0.45,-0.10,1.30,-0.22,-0.16,1.42,0.38,-0.18,1.53,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810626,-0.31,-0.09,1.15,0.47,-0.05,1.25,-0.30,-0.10,1.19,0.45,-0.09,1.31,-0.22,-0.16,1.42,0.38,-0.19,1.54,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810658,-0.30,-0.09,1.16,0.46,-0.05,1.25,-0.30,-0.10,1.18,0.44,-0.09,1.31,-0.22,-0.16,1.43,0.38,-0.19,1.55,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810694,-0.30,-0.09,1.17,0.45,-0.04,1.26,-0.30,-0.10,1.19,0.44,-0.09,1.31,-0.22,-0.16,1.43,0.38,-0.17,1.53,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810726,-0.30,-0.09,1.16,0.44,-0.05,1.26,-0.29,-0.08,1.16,0.42,-0.10,1.34,-0.22,-0.16,1.43,0.39,-0.21,1.57,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810762,-0.29,-0.09,1.17,0.44,-0.05,1.26,-0.28,-0.10,1.20,0.42,-0.10,1.34,-0.21,-0.17,1.43,0.39,-0.20,1.56,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810794,-0.29,-0.09,1.17,0.43,-0.06,1.26,-0.28,-0.09,1.17,0.42,-0.11,1.34,-0.22,-0.17,1.43,0.39,-0.20,1.56,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810826,-0.29,-0.09,1.16,0.42,-0.07,1.26,-0.29,-0.09,1.16,0.41,-0.12,1.34,-0.22,-0.17,1.43,0.39,-0.20,1.56,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810862,-0.28,-0.09,1.15,0.42,-0.09,1.25,-0.28,-0.09,1.15,0.41,-0.13,1.34,-0.22,-0.17,1.43,0.38,-0.20,1.56,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810894,-0.28,-0.10,1.14,0.42,-0.11,1.23,-0.27,-0.11,1.19,0.41,-0.15,1.34,-0.22,-0.16,1.43,0.38,-0.20,1.55,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332810926,-0.26,-0.09,1.14,0.42,-0.12,1.23,-0.26,-0.10,1.19,0.42,-0.14,1.32,-0.22,-0.16,1.43,0.39,-0.19,1.54,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.58,
332810962,-0.22,-0.03,1.16,0.42,-0.11,1.23,-0.23,-0.06,1.18,0.41,-0.14,1.32,-0.22,-0.17,1.41,0.39,-0.19,1.54,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.58,
332810994,-0.20,0.03,1.20,0.40,-0.04,1.26,-0.20,0.01,1.20,0.40,-0.09,1.32,-0.21,-0.17,1.43,0.39,-0.19,1.54,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.58,
332811026,-0.21,0.07,1.25,0.39,0.01,1.30,-0.21,0.01,1.28,0.40,-0.06,1.34,-0.23,-0.15,1.42,0.39,-0.22,1.58,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.58,
332811062,-0.21,0.10,1.28,0.38,0.05,1.33,-0.22,0.02,1.29,0.38,-0.02,1.37,-0.21,-0.15,1.43,0.40,-0.22,1.58,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332811094,-0.21,0.11,1.31,0.37,0.07,1.35,-0.22,0.06,1.33,0.38,0.00,1.37,-0.20,-0.15,1.43,0.40,-0.21,1.57,-0.09,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332811126,-0.21,0.11,1.33,0.36,0.10,1.37,-0.22,0.06,1.34,0.38,0.00,1.39,-0.20,-0.14,1.43,0.41,-0.20,1.55,-0.08,0.00,1.58,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332811162,-0.21,0.12,1.34,0.36,0.10,1.38,-0.22,0.06,1.35,0.38,0.00,1.39,-0.20,-0.14,1.44,0.41,-0.20,1.55,-0.08,0.00,1.57,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332811194,-0.21,0.12,1.35,0.36,0.11,1.39,-0.22,0.06,1.36,0.38,0.00,1.40,-0.20,-0.14,1.44,0.41,-0.20,1.56,-0.08,0.00,1.57,0.29,0.00,1.62,0.09,0.11,1.62,0.11,0.31,1.57,
332811226,-0.21,0.12,1.35,0.36,0.11,1.39,-0.22,0.06,1.36,0.38,0.01,1.40,-0.20,-0.14,1.44,0.41,-0.20,1.56,-0.08,0.00,1.57,0.29,0.00,1.62,0.10,0.11,1.62,0.11,0.31,1.57,
332811262,-0.21,0.11,1.35,0.37,0.10,1.39,-0.22,0.05,1.35,0.38,0.00,1.40,-0.20,-0.14,1.44,0.41,-0.20,1.56,-0.08,0.00,1.57,0.29,0.00,1.62,0.10,0.11,1.62,0.11,0.31,1.57,
332811294,-0.21,0.11,1.34,0.38,0.09,1.38,-0.22,0.05,1.35,0.38,0.00,1.40,-0.20,-0.14,1.44,0.40,-0.21,1.57,-0.08,0.00,1.57,0.29,0.00,1.62,0.10,0.11,1.62,0.11,0.31,1.57,
332811326,-0.21,0.09,1.33,0.39,0.05,1.37,-0.22,0.04,1.34,0.39,-0.02,1.40,-0.20,-0.15,1.45,0.40,-0.24,1.59,-0.08,0.00,1.57,0.29,0.00,1.62,0.10,0.11,1.62,0.11,0.31,1.56,
332811362,-0.22,0.07,1.32,0.40,0.01,1.36,-0.23,0.01,1.33,0.40,-0.04,1.38,-0.19,-0.16,1.46,0.37,-0.19,1.54,-0.08,0.00,1.58,0.29,0.00,1.62,0.10,0.11,1.62,0.11,0.31,1.56,
332811394,-0.22,0.05,1.29,0.41,-0.02,1.33,-0.24,-0.01,1.32,0.41,-0.08,1.37,-0.19,-0.16,1.46,0.39,-0.25,1.60,-0.08,0.00,1.58,0.29,-0.01,1.62,0.10,0.11,1.62,0.11,0.31,1.56,
332811426,-0.24,0.02,1.25,0.44,-0.07,1.29,-0.24,-0.01,1.26,0.42,-0.11,1.36,-0.18,-0.21,1.46,0.37,-0.23,1.58,-0.08,0.00,1.58,0.29,-0.01,1.62,0.10,0.11,1.62,0.11,0.31,1.56,
332811462,-0.27,-0.03,1.21,0.46,-0.08,1.28,-0.24,-0.09,1.28,0.42,-0.11,1.36,-0.18,-0.18,1.47,0.36,-0.22,1.57,-0.08,0.00,1.58,0.29,-0.01,1.62,0.10,0.11,1.62,0.11,0.31,1.56,
332811494,-0.28,-0.07,1.25,0.46,-0.06,1.29,-0.24,-0.10,1.32,0.43,-0.10,1.35,-0.16,-0.22,1.48,0.36,-0.22,1.57,-0.08,0.00,1.58,0.29,-0.01,1.62,0.10,0.11,1.62,0.11,0.31,1.56,
332811526,-0.28,-0.08,1.25,0.44,0.01,1.33,-0.24,-0.11,1.32,0.42,-0.06,1.37,-0.16,-0.23,1.49,0.37,-0.23,1.58,-0.08,0.00,1.58,0.29,-0.01,1.62,0.10,0.11,1.62,0.11,0.31,1.57,
332811562,-0.28,-0.09,1.25,0.42,0.04,1.36,-0.26,-0.11,1.29,0.41,-0.04,1.39,-0.16,-0.23,1.49,0.37,-0.23,1.59,-0.08,0.00,1.58,0.29,-0.01,1.62,0.10,0.11,1.62,0.11,0.31,1.57,
332811594,-0.28,-0.10,1.25,0.42,0.04,1.37,-0.24,-0.13,1.31,0.40,-0.02,1.40,-0.16,-0.22,1.49,0.38,-0.23,1.58,-0.08,0.00,1.58,0.29,-0.01,1.62,0.10,0.11,1.62,0.12,0.31,1.57,
332811626,-0.28,-0.10,1.25,0.40,0.07,1.39,-0.25,-0.13,1.29,0.40,-0.02,1.41,-0.16,-0.19,1.48,0.38,-0.23,1.58,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.11,1.62,0.12,0.31,1.57,
332811662,-0.28,-0.11,1.25,0.40,0.07,1.39,-0.25,-0.13,1.29,0.40,-0.02,1.41,-0.16,-0.19,1.48,0.39,-0.23,1.58,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.11,1.62,0.12,0.31,1.57,
332811694,-0.28,-0.11,1.25,0.40,0.08,1.39,-0.25,-0.12,1.30,0.40,-0.02,1.41,-0.16,-0.21,1.48,0.39,-0.22,1.58,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.11,1.62,0.12,0.31,1.57,
332811726,-0.28,-0.11,1.25,0.40,0.07,1.38,-0.29,-0.11,1.24,0.40,-0.02,1.40,-0.16,-0.21,1.48,0.39,-0.22,1.58,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.12,0.32,1.57,
332811762,-0.28,-0.12,1.24,0.41,0.05,1.36,-0.26,-0.15,1.30,0.40,-0.02,1.39,-0.15,-0.21,1.48,0.39,-0.23,1.59,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.12,0.32,1.57,
332811794,-0.28,-0.12,1.24,0.41,0.04,1.35,-0.26,-0.16,1.30,0.40,-0.04,1.38,-0.15,-0.21,1.48,0.37,-0.19,1.53,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.12,0.32,1.58,
332811826,-0.28,-0.13,1.24,0.42,0.00,1.33,-0.26,-0.16,1.30,0.41,-0.05,1.36,-0.15,-0.21,1.48,0.37,-0.19,1.53,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.12,0.32,1.58,
332811862,-0.27,-0.13,1.24,0.42,-0.04,1.32,-0.26,-0.16,1.30,0.41,-0.08,1.35,-0.15,-0.21,1.48,0.37,-0.19,1.53,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.32,1.58,
332811894,-0.27,-0.13,1.24,0.42,-0.07,1.29,-0.26,-0.16,1.30,0.41,-0.11,1.33,-0.15,-0.21,1.48,0.36,-0.19,1.53,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.33,1.58,
332811930,-0.27,-0.14,1.24,0.42,-0.11,1.25,-0.26,-0.17,1.30,0.40,-0.13,1.33,-0.15,-0.21,1.48,0.36,-0.23,1.57,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.33,1.59,
332811962,-0.27,-0.14,1.24,0.39,-0.13,1.25,-0.25,-0.15,1.27,0.38,-0.14,1.27,-0.15,-0.21,1.48,0.36,-0.20,1.55,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.33,1.59,
332811994,-0.27,-0.14,1.24,0.36,-0.12,1.28,-0.27,-0.15,1.24,0.36,-0.13,1.31,-0.15,-0.21,1.48,0.35,-0.21,1.55,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.33,1.59,
332812030,-0.27,-0.14,1.23,0.33,-0.08,1.30,-0.26,-0.15,1.24,0.34,-0.12,1.34,-0.15,-0.21,1.48,0.35,-0.20,1.55,-0.08,0.01,1.58,0.29,0.00,1.62,0.10,0.12,1.62,0.11,0.33,1.59,
332812062,-0.26,-0.14,1.23,0.30,-0.06,1.32,-0.25,-0.15,1.26,0.31,-0.07,1.34,-0.14,-0.21,1.48,0.37,-0.19,1.54,-0.08,0.01,1.58,0.28,0.01,1.63,0.10,0.12,1.62,0.11,0.33,1.59,
332812094,-0.26,-0.14,1.23,0.28,-0.03,1.34,-0.25,-0.15,1.26,0.30,-0.07,1.36,-0.14,-0.21,1.48,0.37,-0.19,1.54,-0.08,0.01,1.58,0.26,0.03,1.64,0.10,0.13,1.62,0.11,0.33,1.60,
332812130,-0.26,-0.14,1.23,0.27,-0.01,1.36,-0.24,-0.15,1.26,0.30,-0.06,1.37,-0.14,-0.20,1.47,0.37,-0.19,1.54,-0.08,0.01,1.58,0.25,0.04,1.64,0.10,0.13,1.62,0.11,0.33,1.60,
332812162,-0.25,-0.14,1.22,0.27,-0.01,1.36,-0.24,-0.15,1.25,0.29,-0.05,1.37,-0.14,-0.20,1.47,0.38,-0.18,1.53,-0.08,0.01,1.58,0.25,0.04,1.64,0.10,0.13,1.62,0.11,0.34,1.60,
332812194,-0.25,-0.14,1.22,0.27,-0.01,1.36,-0.24,-0.15,1.25,0.29,-0.05,1.37,-0.14,-0.20,1.47,0.38,-0.18,1.53,-0.08,0.01,1.58,0.25,0.04,1.64,0.10,0.13,1.62,0.12,0.34,1.60,
332812230,-0.25,-0.14,1.22,0.27,-0.01,1.36,-0.24,-0.15,1.25,0.29,-0.05,1.37,-0.14,-0.20,1.47,0.38,-0.18,1.53,-0.08,0.01,1.57,0.25,0.03,1.63,0.10,0.13,1.62,0.12,0.34,1.61,
332812262,-0.24,-0.14,1.22,0.28,-0.02,1.36,-0.23,-0.15,1.25,0.30,-0.05,1.37,-0.14,-0.20,1.47,0.38,-0.18,1.54,-0.08,0.01,1.57,0.26,0.02,1.63,0.10,0.13,1.62,0.12,0.34,1.61,
332812294,-0.24,-0.14,1.22,0.30,-0.04,1.35,-0.23,-0.14,1.24,0.31,-0.06,1.36,-0.14,-0.20,1.46,0.38,-0.18,1.54,-0.08,0.01,1.57,0.26,0.02,1.63,0.09,0.13,1.62,0.11,0.34,1.61,
332812330,-0.24,-0.14,1.21,0.32,-0.05,1.34,-0.23,-0.14,1.24,0.34,-0.10,1.34,-0.14,-0.20,1.46,0.37,-0.18,1.54,-0.07,0.01,1.57,0.27,0.01,1.63,0.09,0.13,1.62,0.11,0.35,1.62,
332812362,-0.24,-0.13,1.21,0.34,-0.07,1.33,-0.23,-0.14,1.24,0.35,-0.10,1.33,-0.14,-0.20,1.46,0.37,-0.18,1.54,-0.07,0.01,1.57,0.28,0.01,1.63,0.09,0.13,1.62,0.11,0.35,1.62,
332812394,-0.24,-0.13,1.21,0.38,-0.09,1.31,-0.23,-0.14,1.23,0.38,-0.12,1.33,-0.14,-0.20,1.46,0.37,-0.18,1.54,-0.07,0.01,1.57,0.28,0.00,1.62,0.09,0.13,1.62,0.11,0.35,1.62,
332812430,-0.24,-0.13,1.20,0.41,-0.10,1.30,-0.22,-0.14,1.23,0.41,-0.14,1.36,-0.14,-0.21,1.46,0.37,-0.22,1.57,-0.07,0.01,1.57,0.28,0.00,1.62,0.09,0.14,1.62,0.11,0.35,1.63,
332812462,-0.23,-0.13,1.20,0.47,-0.11,1.29,-0.22,-0.14,1.23,0.43,-0.14,1.37,-0.15,-0.21,1.46,0.37,-0.22,1.57,-0.07,0.01,1.57,0.28,0.00,1.62,0.09,0.14,1.62,0.11,0.35,1.63,
332812494,-0.22,-0.11,1.23,0.51,-0.11,1.31,-0.24,-0.11,1.21,0.47,-0.14,1.37,-0.14,-0.21,1.46,0.37,-0.22,1.57,-0.07,0.01,1.57,0.28,0.00,1.62,0.09,0.14,1.62,0.11,0.35,1.63,
332812530,-0.21,-0.10,1.21,0.53,-0.09,1.33,-0.22,-0.09,1.20,0.48,-0.14,1.37,-0.16,-0.19,1.46,0.36,-0.22,1.57,-0.07,0.01,1.57,0.29,0.00,1.62,0.09,0.14,1.62,0.11,0.35,1.63,
332812562,-0.20,-0.08,1.21,0.54,-0.08,1.35,-0.20,-0.09,1.23,0.48,-0.13,1.40,-0.16,-0.18,1.45,0.35,-0.23,1.58,-0.07,0.01,1.57,0.29,0.00,1.62,0.09,0.14,1.62,0.11,0.35,1.63,
332812594,-0.18,-0.08,1.19,0.54,-0.07,1.36,-0.19,-0.08,1.19,0.48,-0.12,1.40,-0.16,-0.18,1.45,0.35,-0.23,1.58,-0.07,0.01,1.57,0.29,0.00,1.62,0.09,0.14,1.62,0.11,0.35,1.63,
332812630,-0.17,-0.08,1.18,0.54,-0.07,1.36,-0.17,-0.09,1.21,0.49,-0.12,1.40,-0.17,-0.18,1.45,0.35,-0.23,1.58,-0.07,0.01,1.57,0.29,0.00,1.62,0.09,0.14,1.62,0.11,0.35,1.63,
332812662,-0.15,-0.08,1.17,0.53,-0.07,1.36,-0.15,-0.10,1.21,0.48,-0.12,1.40,-0.17,-0.18,1.44,0.35,-0.23,1.58,-0.07,0.01,1.57,0.29,0.00,1.62,0.09,0.14,1.62,0.11,0.35,1.64,
332812694,-0.14,-0.09,1.16,0.53,-0.07,1.36,-0.14,-0.11,1.21,0.48,-0.12,1.41,-0.17,-0.18,1.44,0.35,-0.23,1.58,-0.07,0.01,1.57,0.29,0.00,1.62,0.09,0.14,1.62,0.11,0.35,1.64,
332812730,-0.12,-0.10,1.16,0.52,-0.08,1.35,-0.13,-0.12,1.20,0.47,-0.13,1.41,-0.17,-0.18,1.43,0.35,-0.23,1.59,-0.07,0.01,1.57,0.29,0.00,1.62,0.09,0.14,1.62,0.11,0.35,1.64,
332812762,-0.10,-0.11,1.15,0.51,-0.09,1.35,-0.12,-0.12,1.19,0.46,-0.14,1.41,-0.18,-0.18,1.42,0.35,-0.24,1.59,-0.07,0.01,1.57,0.29,0.00,1.62,0.09,0.14,1.62,0.11,0.35,1.64,
332812794,-0.09,-0.12,1.13,0.50,-0.10,1.34,-0.10,-0.13,1.19,0.45,-0.15,1.41,-0.18,-0.18,1.42,0.35,-0.24,1.59,-0.07,0.01,1.57,0.29,0.00,1.62,0.09,0.14,1.63,0.11,0.36,1.64,
332812830,-0.07,-0.13,1.12,0.49,-0.12,1.33,-0.10,-0.14,1.18,0.45,-0.16,1.39,-0.18,-0.18,1.41,0.34,-0.24,1.59,-0.07,0.01,1.57,0.29,0.00,1.62,0.09,0.14,1.63,0.11,0.36,1.64,
332812862,-0.07,-0.13,1.11,0.48,-0.14,1.32,-0.09,-0.14,1.17,0.45,-0.17,1.38,-0.17,-0.18,1.41,0.34,-0.23,1.59,-0.07,0.01,1.57,0.29,0.00,1.63,0.09,0.14,1.63,0.11,0.36,1.64,
332812894,-0.06,-0.13,1.11,0.48,-0.16,1.30,-0.09,-0.14,1.16,0.45,-0.18,1.38,-0.17,-0.18,1.40,0.35,-0.22,1.57,-0.07,0.01,1.56,0.29,0.00,1.63,0.09,0.14,1.63,0.11,0.36,1.64,
332812930,-0.06,-0.11,1.11,0.47,-0.16,1.30,-0.06,-0.11,1.12,0.45,-0.18,1.37,-0.17,-0.17,1.38,0.35,-0.21,1.57,-0.07,0.01,1.56,0.28,0.00,1.63,0.09,0.14,1.63,0.10,0.36,1.64,
332812962,-0.06,-0.04,1.13,0.45,-0.13,1.30,-0.07,-0.05,1.15,0.44,-0.17,1.38,-0.16,-0.17,1.37,0.35,-0.22,1.57,-0.06,0.01,1.56,0.29,0.00,1.63,0.09,0.14,1.63,0.10,0.36,1.64,
332812994,-0.06,0.03,1.17,0.43,-0.07,1.32,-0.07,0.00,1.19,0.42,-0.12,1.38,-0.16,-0.16,1.37,0.36,-0.23,1.60,-0.04,-0.01,1.53,0.29,0.00,1.63,0.09,0.14,1.63,0.10,0.36,1.64,
332813030,-0.07,0.07,1.21,0.42,-0.01,1.35,-0.08,0.05,1.22,0.42,-0.07,1.39,-0.16,-0.15,1.37,0.36,-0.24,1.61,-0.03,0.00,1.54,0.29,0.00,1.63,0.09,0.14,1.63,0.10,0.36,1.64,
332813062,-0.08,0.10,1.24,0.40,0.02,1.38,-0.05,0.06,1.25,0.41,-0.05,1.41,-0.16,-0.09,1.35,0.38,-0.24,1.62,-0.03,0.04,1.56,0.29,0.00,1.63,0.09,0.14,1.63,0.11,0.36,1.64,
332813094,-0.08,0.14,1.28,0.40,0.04,1.40,-0.06,0.07,1.26,0.40,-0.04,1.43,-0.17,-0.09,1.35,0.39,-0.24,1.61,-0.03,0.04,1.56,0.29,0.00,1.63,0.09,0.15,1.63,0.11,0.36,1.64,
332813130,-0.09,0.15,1.29,0.39,0.06,1.41,-0.07,0.09,1.28,0.39,-0.03,1.44,-0.17,-0.08,1.35,0.40,-0.23,1.61,-0.04,0.04,1.56,0.28,0.00,1.63,0.09,0.15,1.62,0.11,0.36,1.64,
332813162,-0.10,0.17,1.31,0.38,0.07,1.42,-0.08,0.10,1.29,0.39,-0.03,1.45,-0.17,-0.08,1.36,0.40,-0.22,1.61,-0.04,0.03,1.55,0.28,0.00,1.63,0.09,0.15,1.62,0.11,0.36,1.64,
332813198,-0.11,0.18,1.32,0.38,0.08,1.43,-0.08,0.10,1.30,0.38,0.02,1.45,-0.18,-0.07,1.36,0.41,-0.22,1.60,-0.05,0.02,1.54,0.28,0.00,1.63,0.09,0.15,1.62,0.11,0.36,1.64,
332813230,-0.11,0.18,1.32,0.38,0.08,1.43,-0.08,0.11,1.30,0.39,-0.02,1.46,-0.18,-0.07,1.36,0.41,-0.22,1.60,-0.05,0.01,1.54,0.28,0.00,1.63,0.08,0.15,1.62,0.11,0.36,1.63,
332813262,-0.11,0.18,1.32,0.38,0.08,1.43,-0.13,0.15,1.31,0.39,-0.02,1.46,-0.18,-0.05,1.36,0.41,-0.22,1.60,-0.05,0.01,1.54,0.28,0.00,1.63,0.08,0.15,1.62,0.11,0.36,1.63,
332813298,-0.12,0.18,1.32,0.38,0.07,1.42,-0.13,0.08,1.31,0.39,-0.02,1.46,-0.19,-0.11,1.37,0.41,-0.22,1.60,-0.06,0.01,1.54,0.28,0.00,1.63,0.08,0.15,1.62,0.11,0.35,1.63,
332813330,-0.13,0.16,1.31,0.39,0.05,1.41,-0.15,0.08,1.30,0.39,-0.03,1.44,-0.19,-0.11,1.37,0.40,-0.23,1.60,-0.06,0.01,1.54,0.28,0.00,1.63,0.08,0.14,1.62,0.11,0.35,1.63,
332813362,-0.14,0.14,1.28,0.40,0.03,1.39,-0.16,0.08,1.30,0.40,-0.04,1.42,-0.19,-0.12,1.37,0.40,-0.23,1.61,-0.06,0.01,1.54,0.28,0.00,1.63,0.08,0.14,1.62,0.11,0.35,1.63,
332813398,-0.14,0.12,1.26,0.41,-0.01,1.37,-0.16,0.07,1.27,0.41,-0.07,1.40,-0.19,-0.12,1.38,0.39,-0.24,1.61,-0.06,0.01,1.55,0.28,0.00,1.63,0.08,0.14,1.62,0.11,0.35,1.63,
332813430,-0.15,0.08,1.23,0.44,-0.05,1.33,-0.17,0.05,1.25,0.42,-0.09,1.38,-0.19,-0.14,1.38,0.37,-0.24,1.62,-0.07,0.01,1.55,0.28,0.00,1.63,0.08,0.14,1.62,0.11,0.35,1.63,
332813462,-0.16,0.07,1.20,0.46,-0.09,1.30,-0.18,0.04,1.21,0.44,-0.12,1.36,-0.19,-0.14,1.38,0.37,-0.18,1.55,-0.07,0.01,1.55,0.28,0.00,1.63,0.08,0.14,1.62,0.11,0.35,1.63,
332813498,-0.21,0.05,1.16,0.47,-0.09,1.30,-0.20,0.02,1.19,0.44,-0.13,1.38,-0.19,-0.15,1.39,0.35,-0.22,1.58,-0.07,0.01,1.55,0.28,0.00,1.63,0.08,0.14,1.62,0.11,0.35,1.63,
