Time Interval,Left Hand X,Left Hand Y,Left Hand Z,Right Hand X,Right Hand Y,Right Hand Z,Left Wrist X,Left Wrist Y,Left Wrist Z,Right Wrist X,Right Wrist Y,Right Wrist Z,Left Elbow X,Left Elbow Y,Left Elbow Z,Right Elbow X,Right Elbow Y,Right Elbow Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder X,Right Shoulder Y,Right Shoulder Z,Center Shoulder X,Center Shoulder Y,Center Shoulder Z,Head X,Head Y,Head Z
332572710,-0.28,-0.17,1.24,0.26,0.00,1.29,-0.26,-0.17,1.29,0.28,-0.04,1.30,-0.12,-0.21,1.49,0.40,-0.17,1.48,-0.07,0.00,1.57,0.26,0.05,1.60,0.11,0.12,1.59,0.11,0.33,1.57,
332572742,-0.28,-0.17,1.24,0.26,0.00,1.29,-0.25,-0.18,1.31,0.28,-0.04,1.30,-0.12,-0.21,1.49,0.40,-0.17,1.49,-0.07,0.00,1.57,0.26,0.05,1.60,0.11,0.12,1.59,0.11,0.33,1.57,
332572774,-0.28,-0.17,1.24,0.26,-0.01,1.29,-0.25,-0.18,1.31,0.28,-0.04,1.30,-0.12,-0.21,1.49,0.39,-0.19,1.52,-0.07,0.00,1.57,0.26,0.05,1.60,0.11,0.12,1.59,0.11,0.33,1.57,
332572810,-0.28,-0.17,1.24,0.27,-0.02,1.29,-0.25,-0.18,1.31,0.29,-0.06,1.30,-0.12,-0.21,1.49,0.41,-0.21,1.51,-0.07,0.00,1.57,0.26,0.03,1.58,0.11,0.12,1.59,0.11,0.33,1.57,
332572842,-0.28,-0.17,1.24,0.28,-0.03,1.29,-0.25,-0.18,1.31,0.29,-0.07,1.30,-0.12,-0.21,1.49,0.39,-0.18,1.47,-0.07,0.00,1.57,0.26,0.03,1.58,0.11,0.12,1.59,0.11,0.33,1.57,
332572874,-0.28,-0.17,1.24,0.29,-0.05,1.28,-0.25,-0.18,1.31,0.30,-0.09,1.29,-0.12,-0.21,1.49,0.39,-0.18,1.47,-0.07,0.00,1.57,0.27,0.02,1.58,0.11,0.12,1.59,0.11,0.33,1.57,
332572910,-0.28,-0.17,1.24,0.30,-0.07,1.27,-0.25,-0.18,1.31,0.31,-0.11,1.29,-0.12,-0.21,1.48,0.39,-0.19,1.48,-0.07,0.00,1.57,0.27,0.02,1.58,0.11,0.12,1.59,0.11,0.33,1.57,
332572942,-0.28,-0.17,1.24,0.31,-0.08,1.26,-0.28,-0.16,1.25,0.32,-0.11,1.28,-0.12,-0.21,1.48,0.38,-0.20,1.47,-0.07,0.00,1.57,0.28,0.01,1.57,0.11,0.12,1.59,0.11,0.33,1.57,
332572974,-0.28,-0.17,1.24,0.32,-0.10,1.26,-0.25,-0.18,1.31,0.34,-0.13,1.28,-0.12,-0.21,1.48,0.37,-0.21,1.48,-0.07,0.00,1.57,0.28,0.01,1.57,0.11,0.12,1.59,0.11,0.33,1.57,
332573010,-0.28,-0.17,1.24,0.35,-0.12,1.24,-0.25,-0.18,1.31,0.35,-0.15,1.28,-0.12,-0.21,1.48,0.36,-0.20,1.51,-0.07,0.00,1.57,0.29,0.01,1.57,0.11,0.12,1.59,0.11,0.33,1.57,
332573042,-0.28,-0.17,1.24,0.38,-0.14,1.23,-0.25,-0.18,1.31,0.37,-0.17,1.27,-0.12,-0.21,1.48,0.36,-0.20,1.50,-0.07,0.00,1.57,0.29,0.00,1.57,0.11,0.12,1.59,0.11,0.33,1.57,
332573074,-0.28,-0.17,1.24,0.39,-0.16,1.21,-0.25,-0.18,1.31,0.40,-0.16,1.21,-0.12,-0.21,1.48,0.37,-0.20,1.50,-0.07,0.00,1.57,0.29,0.00,1.57,0.11,0.12,1.59,0.11,0.33,1.57,
332573110,-0.28,-0.17,1.24,0.41,-0.16,1.20,-0.25,-0.18,1.31,0.41,-0.18,1.28,-0.12,-0.21,1.48,0.37,-0.20,1.50,-0.07,0.00,1.57,0.29,0.00,1.57,0.11,0.12,1.59,0.11,0.33,1.57,
332573142,-0.28,-0.17,1.24,0.42,-0.15,1.21,-0.25,-0.18,1.31,0.41,-0.18,1.28,-0.12,-0.21,1.48,0.37,-0.21,1.50,-0.07,0.00,1.57,0.29,0.00,1.57,0.11,0.12,1.59,0.11,0.33,1.57,
332573174,-0.28,-0.17,1.24,0.43,-0.12,1.22,-0.25,-0.18,1.31,0.42,-0.16,1.30,-0.12,-0.21,1.48,0.37,-0.23,1.52,-0.07,0.00,1.57,0.29,0.00,1.57,0.11,0.12,1.59,0.11,0.33,1.57,
332573210,-0.28,-0.17,1.24,0.44,-0.10,1.23,-0.25,-0.18,1.31,0.42,-0.15,1.30,-0.12,-0.21,1.48,0.37,-0.24,1.53,-0.07,0.00,1.57,0.29,0.00,1.57,0.11,0.12,1.59,0.11,0.33,1.57,
332573242,-0.28,-0.17,1.24,0.44,-0.08,1.24,-0.25,-0.18,1.31,0.42,-0.11,1.29,-0.12,-0.21,1.48,0.38,-0.24,1.54,-0.06,0.00,1.57,0.30,0.00,1.57,0.12,0.12,1.60,0.11,0.33,1.57,
332573274,-0.28,-0.17,1.24,0.44,-0.06,1.25,-0.26,-0.18,1.31,0.43,-0.10,1.29,-0.12,-0.21,1.48,0.38,-0.24,1.54,-0.06,0.00,1.57,0.30,0.00,1.57,0.12,0.12,1.60,0.12,0.32,1.57,
332573310,-0.28,-0.17,1.24,0.44,-0.04,1.26,-0.25,-0.18,1.31,0.43,-0.10,1.30,-0.12,-0.21,1.49,0.38,-0.24,1.54,-0.06,0.00,1.56,0.30,0.00,1.57,0.12,0.12,1.60,0.12,0.32,1.57,
332573342,-0.28,-0.17,1.24,0.44,-0.03,1.26,-0.26,-0.18,1.31,0.43,-0.10,1.31,-0.12,-0.21,1.49,0.39,-0.25,1.56,-0.06,0.00,1.56,0.30,0.00,1.57,0.12,0.12,1.60,0.12,0.33,1.57,
332573374,-0.28,-0.17,1.24,0.44,-0.03,1.27,-0.26,-0.18,1.31,0.43,-0.09,1.31,-0.12,-0.21,1.48,0.39,-0.25,1.56,-0.06,0.00,1.56,0.30,-0.01,1.57,0.12,0.12,1.60,0.12,0.32,1.57,
332573410,-0.28,-0.16,1.24,0.45,-0.02,1.27,-0.25,-0.17,1.31,0.43,-0.09,1.32,-0.12,-0.21,1.48,0.39,-0.25,1.56,-0.06,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.12,0.32,1.57,
332573442,-0.28,-0.16,1.24,0.45,-0.02,1.27,-0.26,-0.17,1.31,0.43,-0.08,1.32,-0.12,-0.21,1.48,0.39,-0.25,1.56,-0.06,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.12,0.32,1.57,
332573474,-0.28,-0.16,1.24,0.45,-0.02,1.27,-0.26,-0.18,1.32,0.44,-0.08,1.32,-0.12,-0.21,1.48,0.39,-0.25,1.56,-0.06,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.12,0.32,1.57,
332573510,-0.28,-0.16,1.24,0.45,-0.02,1.27,-0.26,-0.18,1.32,0.44,-0.08,1.32,-0.12,-0.21,1.49,0.39,-0.25,1.56,-0.06,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573542,-0.28,-0.16,1.24,0.46,-0.03,1.27,-0.25,-0.18,1.32,0.44,-0.09,1.32,-0.12,-0.21,1.49,0.39,-0.24,1.56,-0.06,0.00,1.56,0.31,0.00,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573574,-0.28,-0.16,1.24,0.47,-0.03,1.27,-0.25,-0.17,1.32,0.45,-0.09,1.32,-0.12,-0.21,1.49,0.39,-0.24,1.56,-0.06,0.00,1.56,0.31,0.00,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573610,-0.28,-0.16,1.24,0.47,-0.05,1.27,-0.25,-0.18,1.32,0.45,-0.10,1.32,-0.12,-0.21,1.49,0.39,-0.24,1.55,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573642,-0.28,-0.16,1.24,0.48,-0.07,1.27,-0.25,-0.18,1.32,0.45,-0.12,1.33,-0.12,-0.21,1.49,0.39,-0.24,1.55,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573674,-0.28,-0.16,1.24,0.48,-0.08,1.27,-0.25,-0.17,1.31,0.45,-0.13,1.33,-0.12,-0.21,1.49,0.39,-0.24,1.55,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573710,-0.28,-0.16,1.24,0.48,-0.10,1.26,-0.25,-0.17,1.31,0.45,-0.14,1.33,-0.13,-0.21,1.48,0.38,-0.24,1.55,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573742,-0.28,-0.16,1.23,0.48,-0.11,1.26,-0.25,-0.17,1.31,0.45,-0.16,1.32,-0.13,-0.21,1.48,0.38,-0.24,1.55,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573774,-0.28,-0.16,1.23,0.48,-0.13,1.26,-0.25,-0.17,1.31,0.45,-0.17,1.32,-0.13,-0.21,1.49,0.38,-0.24,1.55,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573810,-0.28,-0.16,1.24,0.48,-0.14,1.26,-0.25,-0.17,1.31,0.45,-0.18,1.32,-0.13,-0.21,1.49,0.38,-0.24,1.55,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573842,-0.28,-0.16,1.24,0.49,-0.16,1.25,-0.25,-0.17,1.31,0.46,-0.19,1.32,-0.13,-0.21,1.49,0.38,-0.24,1.54,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573874,-0.28,-0.16,1.24,0.50,-0.18,1.22,-0.25,-0.18,1.31,0.46,-0.19,1.31,-0.12,-0.21,1.49,0.39,-0.22,1.53,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573910,-0.28,-0.16,1.24,0.50,-0.19,1.22,-0.25,-0.18,1.31,0.46,-0.20,1.30,-0.12,-0.21,1.49,0.39,-0.22,1.52,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573942,-0.28,-0.16,1.24,0.50,-0.19,1.21,-0.25,-0.18,1.31,0.46,-0.19,1.30,-0.12,-0.21,1.49,0.39,-0.22,1.52,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332573978,-0.28,-0.16,1.24,0.49,-0.13,1.23,-0.25,-0.18,1.31,0.46,-0.18,1.30,-0.12,-0.21,1.49,0.39,-0.22,1.52,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332574010,-0.28,-0.16,1.24,0.48,-0.09,1.25,-0.25,-0.18,1.31,0.45,-0.14,1.31,-0.12,-0.21,1.49,0.39,-0.23,1.53,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.60,0.13,0.32,1.57,
332574042,-0.28,-0.16,1.24,0.46,-0.06,1.26,-0.25,-0.18,1.31,0.45,-0.12,1.31,-0.12,-0.21,1.49,0.39,-0.24,1.54,-0.05,0.00,1.56,0.31,-0.01,1.58,0.12,0.12,1.59,0.13,0.32,1.57,
332574078,-0.28,-0.16,1.24,0.45,-0.03,1.28,-0.25,-0.18,1.31,0.44,-0.09,1.32,-0.12,-0.21,1.49,0.39,-0.24,1.54,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.59,0.13,0.32,1.57,
332574110,-0.28,-0.16,1.24,0.45,-0.01,1.29,-0.25,-0.18,1.31,0.44,-0.07,1.33,-0.12,-0.21,1.49,0.39,-0.25,1.56,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.59,0.13,0.32,1.57,
332574142,-0.28,-0.16,1.24,0.44,0.01,1.30,-0.25,-0.18,1.31,0.43,-0.06,1.33,-0.12,-0.21,1.49,0.39,-0.25,1.56,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.59,0.14,0.32,1.57,
332574178,-0.28,-0.16,1.24,0.44,0.02,1.30,-0.25,-0.18,1.32,0.43,-0.06,1.34,-0.12,-0.21,1.49,0.40,-0.24,1.54,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.59,0.14,0.32,1.57,
332574210,-0.28,-0.16,1.24,0.44,0.02,1.31,-0.25,-0.17,1.31,0.43,-0.05,1.35,-0.12,-0.21,1.49,0.40,-0.24,1.56,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.59,0.14,0.32,1.57,
332574242,-0.28,-0.16,1.24,0.44,0.03,1.31,-0.25,-0.17,1.31,0.43,-0.05,1.35,-0.12,-0.21,1.49,0.40,-0.25,1.56,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.59,0.14,0.32,1.57,
332574278,-0.28,-0.16,1.24,0.44,0.03,1.32,-0.25,-0.18,1.31,0.43,-0.05,1.35,-0.12,-0.21,1.49,0.40,-0.25,1.56,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.59,0.14,0.32,1.57,
332574310,-0.28,-0.16,1.24,0.44,0.03,1.32,-0.25,-0.18,1.31,0.43,-0.05,1.35,-0.12,-0.21,1.49,0.40,-0.25,1.56,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.59,0.14,0.32,1.57,
332574342,-0.28,-0.16,1.24,0.44,0.03,1.32,-0.25,-0.18,1.31,0.43,-0.05,1.35,-0.12,-0.21,1.49,0.41,-0.23,1.53,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.59,0.14,0.32,1.57,
332574378,-0.28,-0.16,1.24,0.44,0.02,1.32,-0.25,-0.17,1.31,0.43,-0.05,1.35,-0.12,-0.21,1.49,0.41,-0.23,1.53,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.59,0.14,0.32,1.57,
332574410,-0.28,-0.16,1.24,0.44,0.01,1.32,-0.26,-0.17,1.31,0.43,-0.06,1.35,-0.12,-0.21,1.48,0.39,-0.20,1.51,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.59,0.14,0.32,1.57,
332574442,-0.28,-0.16,1.24,0.44,0.00,1.31,-0.25,-0.17,1.32,0.43,-0.06,1.35,-0.12,-0.21,1.49,0.39,-0.20,1.51,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574478,-0.28,-0.16,1.24,0.45,-0.01,1.31,-0.26,-0.18,1.32,0.44,-0.07,1.34,-0.12,-0.21,1.49,0.39,-0.20,1.51,-0.05,0.00,1.56,0.32,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574510,-0.28,-0.16,1.24,0.45,-0.03,1.30,-0.26,-0.18,1.32,0.44,-0.08,1.33,-0.12,-0.21,1.49,0.39,-0.20,1.51,-0.05,0.00,1.56,0.32,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574542,-0.28,-0.16,1.24,0.46,-0.04,1.30,-0.26,-0.18,1.32,0.44,-0.09,1.33,-0.12,-0.21,1.49,0.39,-0.20,1.51,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574578,-0.28,-0.16,1.24,0.46,-0.06,1.30,-0.26,-0.18,1.32,0.45,-0.11,1.32,-0.12,-0.21,1.49,0.39,-0.20,1.51,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574610,-0.28,-0.16,1.24,0.47,-0.08,1.29,-0.25,-0.18,1.32,0.45,-0.12,1.32,-0.12,-0.21,1.49,0.39,-0.20,1.51,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574642,-0.28,-0.16,1.24,0.48,-0.10,1.28,-0.25,-0.18,1.32,0.46,-0.14,1.31,-0.12,-0.21,1.49,0.39,-0.20,1.51,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574678,-0.28,-0.16,1.24,0.50,-0.13,1.25,-0.25,-0.18,1.32,0.46,-0.16,1.32,-0.12,-0.21,1.49,0.38,-0.23,1.54,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574710,-0.28,-0.16,1.24,0.51,-0.15,1.24,-0.25,-0.18,1.32,0.46,-0.17,1.32,-0.12,-0.21,1.49,0.38,-0.23,1.54,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574742,-0.28,-0.16,1.24,0.51,-0.15,1.24,-0.25,-0.18,1.32,0.47,-0.17,1.31,-0.12,-0.21,1.49,0.38,-0.22,1.53,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574778,-0.28,-0.16,1.24,0.51,-0.12,1.25,-0.25,-0.18,1.32,0.47,-0.16,1.31,-0.12,-0.21,1.49,0.38,-0.22,1.53,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574810,-0.28,-0.16,1.24,0.49,-0.08,1.28,-0.25,-0.18,1.32,0.46,-0.13,1.33,-0.12,-0.21,1.49,0.38,-0.23,1.54,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574842,-0.28,-0.16,1.24,0.48,-0.05,1.29,-0.25,-0.18,1.32,0.46,-0.10,1.32,-0.12,-0.21,1.49,0.38,-0.24,1.55,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574878,-0.28,-0.16,1.24,0.47,-0.03,1.30,-0.25,-0.18,1.32,0.45,-0.08,1.33,-0.12,-0.21,1.49,0.38,-0.25,1.56,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574910,-0.28,-0.16,1.24,0.47,-0.01,1.31,-0.25,-0.17,1.32,0.45,-0.07,1.35,-0.12,-0.21,1.49,0.38,-0.25,1.56,-0.05,0.00,1.56,0.31,-0.01,1.58,0.13,0.12,1.60,0.14,0.32,1.57,
332574942,-0.28,-0.16,1.24,0.46,0.01,1.31,-0.25,-0.18,1.32,0.45,-0.07,1.35,-0.12,-0.21,1.49,0.39,-0.25,1.56,-0.05,0.00,1.56,0.31,-0.01,1.59,0.13,0.12,1.60,0.14,0.32,1.57,
332574978,-0.28,-0.16,1.24,0.46,0.02,1.32,-0.25,-0.18,1.32,0.44,-0.06,1.35,-0.12,-0.21,1.49,0.39,-0.25,1.56,-0.05,0.00,1.56,0.31,-0.01,1.59,0.13,0.12,1.60,0.14,0.32,1.57,
332575010,-0.28,-0.16,1.24,0.46,0.02,1.32,-0.25,-0.18,1.32,0.44,-0.05,1.36,-0.12,-0.21,1.49,0.39,-0.25,1.56,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.32,1.57,
332575042,-0.28,-0.16,1.24,0.45,0.03,1.32,-0.25,-0.18,1.32,0.44,-0.05,1.36,-0.12,-0.21,1.49,0.40,-0.25,1.57,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.57,
332575078,-0.28,-0.16,1.24,0.45,0.03,1.33,-0.25,-0.18,1.32,0.44,-0.05,1.36,-0.12,-0.21,1.49,0.40,-0.25,1.57,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.57,
332575110,-0.28,-0.16,1.24,0.45,0.03,1.33,-0.25,-0.18,1.32,0.44,-0.04,1.36,-0.12,-0.21,1.49,0.40,-0.25,1.57,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.57,
332575146,-0.28,-0.16,1.24,0.45,0.03,1.33,-0.25,-0.18,1.32,0.44,-0.05,1.37,-0.12,-0.21,1.49,0.40,-0.25,1.57,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.57,
332575178,-0.28,-0.16,1.24,0.45,0.03,1.33,-0.25,-0.18,1.32,0.44,-0.05,1.37,-0.12,-0.21,1.49,0.40,-0.25,1.57,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575210,-0.28,-0.16,1.24,0.45,0.03,1.33,-0.25,-0.18,1.33,0.44,-0.05,1.37,-0.12,-0.21,1.49,0.40,-0.25,1.57,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575246,-0.28,-0.16,1.24,0.45,0.02,1.33,-0.25,-0.18,1.33,0.44,-0.05,1.36,-0.12,-0.21,1.50,0.40,-0.24,1.56,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575278,-0.28,-0.16,1.24,0.45,0.01,1.33,-0.25,-0.17,1.33,0.44,-0.07,1.37,-0.12,-0.21,1.50,0.39,-0.26,1.59,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575310,-0.28,-0.16,1.24,0.45,-0.01,1.32,-0.25,-0.17,1.33,0.44,-0.08,1.37,-0.12,-0.21,1.50,0.39,-0.26,1.59,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575346,-0.28,-0.16,1.24,0.45,-0.02,1.32,-0.25,-0.17,1.33,0.43,-0.09,1.36,-0.12,-0.21,1.50,0.39,-0.26,1.59,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575378,-0.29,-0.16,1.24,0.45,-0.04,1.31,-0.25,-0.17,1.33,0.44,-0.10,1.35,-0.12,-0.21,1.50,0.39,-0.26,1.59,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575410,-0.29,-0.16,1.25,0.46,-0.06,1.30,-0.26,-0.18,1.33,0.44,-0.11,1.35,-0.12,-0.21,1.50,0.39,-0.26,1.59,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575446,-0.29,-0.16,1.25,0.46,-0.08,1.29,-0.26,-0.18,1.33,0.44,-0.14,1.34,-0.12,-0.21,1.49,0.38,-0.26,1.59,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575478,-0.29,-0.16,1.25,0.46,-0.10,1.28,-0.26,-0.18,1.33,0.44,-0.15,1.34,-0.12,-0.21,1.50,0.38,-0.26,1.59,-0.05,0.00,1.56,0.32,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575510,-0.29,-0.16,1.25,0.47,-0.13,1.26,-0.26,-0.17,1.30,0.45,-0.17,1.31,-0.12,-0.21,1.50,0.38,-0.24,1.56,-0.05,0.00,1.56,0.31,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575546,-0.29,-0.16,1.25,0.48,-0.17,1.21,-0.26,-0.18,1.32,0.45,-0.18,1.29,-0.12,-0.21,1.49,0.39,-0.22,1.52,-0.05,0.00,1.57,0.31,-0.01,1.59,0.13,0.12,1.60,0.14,0.33,1.58,
332575578,-0.29,-0.16,1.25,0.47,-0.18,1.21,-0.26,-0.18,1.32,0.45,-0.19,1.30,-0.12,-0.21,1.49,0.39,-0.21,1.52,-0.05,0.00,1.57,0.31,-0.01,1.59,0.12,0.12,1.60,0.14,0.32,1.58,
332575610,-0.29,-0.16,1.25,0.47,-0.18,1.21,-0.26,-0.18,1.32,0.44,-0.19,1.30,-0.12,-0.21,1.49,0.39,-0.21,1.52,-0.05,0.00,1.57,0.31,-0.01,1.59,0.12,0.12,1.60,0.14,0.32,1.58,
332575646,-0.29,-0.16,1.25,0.43,-0.14,1.24,-0.26,-0.18,1.33,0.44,-0.18,1.31,-0.12,-0.21,1.50,0.39,-0.22,1.52,-0.05,0.00,1.57,0.31,-0.01,1.59,0.12,0.12,1.60,0.14,0.32,1.58,
332575678,-0.29,-0.16,1.25,0.42,-0.12,1.26,-0.26,-0.18,1.33,0.42,-0.16,1.32,-0.12,-0.21,1.50,0.39,-0.25,1.56,-0.05,0.00,1.57,0.31,-0.01,1.59,0.12,0.12,1.60,0.14,0.32,1.58,
332575710,-0.29,-0.16,1.25,0.40,-0.08,1.27,-0.25,-0.18,1.33,0.41,-0.14,1.33,-0.12,-0.21,1.50,0.39,-0.25,1.57,-0.05,0.00,1.57,0.31,-0.01,1.59,0.12,0.12,1.61,0.14,0.32,1.58,
332575746,-0.29,-0.16,1.25,0.39,-0.06,1.28,-0.26,-0.18,1.33,0.39,-0.11,1.33,-0.12,-0.21,1.50,0.40,-0.25,1.57,-0.05,0.00,1.57,0.31,-0.01,1.59,0.13,0.12,1.61,0.14,0.32,1.58,
332575778,-0.29,-0.16,1.25,0.38,-0.04,1.29,-0.26,-0.18,1.33,0.39,-0.10,1.33,-0.12,-0.21,1.50,0.40,-0.26,1.58,-0.05,0.00,1.57,0.31,-0.01,1.59,0.13,0.12,1.61,0.14,0.33,1.58,
332575810,-0.29,-0.16,1.25,0.37,-0.03,1.30,-0.25,-0.18,1.33,0.38,-0.09,1.34,-0.12,-0.21,1.50,0.41,-0.26,1.57,-0.05,0.00,1.57,0.31,-0.01,1.59,0.13,0.12,1.61,0.14,0.33,1.58,
332575846,-0.29,-0.16,1.25,0.37,-0.02,1.30,-0.26,-0.18,1.33,0.38,-0.08,1.34,-0.12,-0.21,1.50,0.41,-0.26,1.57,-0.05,0.00,1.57,0.31,-0.01,1.59,0.13,0.12,1.61,0.14,0.33,1.58,
332575878,-0.29,-0.16,1.25,0.37,-0.02,1.31,-0.26,-0.18,1.33,0.38,-0.08,1.35,-0.12,-0.21,1.50,0.41,-0.26,1.57,-0.05,0.00,1.57,0.31,-0.01,1.59,0.13,0.12,1.61,0.14,0.33,1.58,
332575910,-0.29,-0.16,1.25,0.36,-0.02,1.31,-0.25,-0.18,1.33,0.38,-0.07,1.35,-0.12,-0.21,1.50,0.41,-0.25,1.57,-0.05,0.00,1.57,0.31,-0.01,1.59,0.13,0.12,1.61,0.14,0.33,1.59,
332575946,-0.29,-0.16,1.25,0.36,-0.01,1.31,-0.25,-0.18,1.33,0.38,-0.07,1.35,-0.12,-0.21,1.50,0.41,-0.25,1.57,-0.05,0.00,1.57,0.31,-0.01,1.59,0.13,0.12,1.61,0.14,0.33,1.59,
332575978,-0.29,-0.16,1.25,0.36,-0.01,1.31,-0.25,-0.18,1.33,0.38,-0.07,1.35,-0.12,-0.21,1.50,0.41,-0.25,1.57,-0.05,0.00,1.57,0.31,-0.01,1.59,0.13,0.12,1.61,0.14,0.33,1.59,
332576010,-0.29,-0.16,1.25,0.36,-0.02,1.32,-0.25,-0.18,1.33,0.38,-0.07,1.35,-0.12,-0.21,1.50,0.41,-0.25,1.56,-0.05,0.00,1.57,0.31,-0.01,1.59,0.13,0.12,1.61,0.14,0.33,1.59,
332576046,-0.29,-0.16,1.25,0.36,-0.02,1.32,-0.25,-0.18,1.33,0.38,-0.07,1.35,-0.12,-0.21,1.50,0.39,-0.21,1.51,-0.05,0.00,1.57,0.31,-0.01,1.59,0.13,0.12,1.61,0.14,0.33,1.59,
